word_in_text	frame	cn	frame0	frame1	frame2
counter	Thwarting	6	Preventing_or_letting	Thwarting	
recollecting	Memory	1	Event	Eventive_affecting	Memory
hook	Attaching	4	Event	Objective_influence	Transitive_action
agreed	Agree_or_refuse_to_act	16	Respond_to_proposal	Agree_or_refuse_to_act	
plummet	Change_position_on_a_scale	2	Event	Change_position_on_a_scale	
glitters	Light_movement	1	Event	Motion	Light_movement
proceeds	Activity_ongoing	1	Process_continue	Activity_ongoing	
ruined	Destroying	2	Event	Objective_influence	Transitive_action
obstructed	Eclipse	4	Perception	Perception_experience	Eclipse
requiring	Needing	1	Experiencer_focus	Desiring	Needing
eased	Cure	6	Event	Objective_influence	Transitive_action
investigate	Criminal_investigation	7	Event	Intentionally_act	Attempt
disappears	Departing	7	Event	Eventive_affecting	Departing
manning	Working_a_post	13	Event	Intentionally_act	Working_a_post
vented	Expressing_publicly	8	Event	Objective_influence	Transitive_action
cross	Body_movement	4	Being_included	Part_piece	Part_whole
asphyxiates	Killing	2	Event	Objective_influence	Transitive_action
developed	Product_development	13	Product_development		
dwelt	Residence	8	Residence		
refrigerate	Cause_temperature_change	3	Event	Objective_influence	Transitive_action
dried	Preserving	2	Event	Objective_influence	Transitive_action
rage	Fire_burning	2	Fire_burning		
yields	Surrendering_possession	1	Event	Eventive_affecting	Lose_possession
joined	Cause_to_amalgamate	5	Event	Objective_influence	Transitive_action
eclipsed	Eclipse	1	Perception	Perception_experience	Eclipse
rubbed	Manipulation	7	Event	Intentionally_act	Manipulation
thronging	Come_together	1	Event	Come_together	
clawing	Manipulation	3	Event	Intentionally_act	Manipulation
requested	Request	44	Event	Objective_influence	Transitive_action
getting	Arriving	4	Event	Eventive_affecting	Arriving
heaped	Placing	11	Event	Objective_influence	Transitive_action
halt	Halt	5	Event	Process_stop	Activity_stop
swings	Path_shape	5	Relation	Basis_for_attribute	Locative_relation
pressed	Cause_motion	24	Event	Objective_influence	Transitive_action
remembers	Remembering_information	2	Mental_activity	Awareness	Remembering_information
bragging	Bragging	3	Judgment_communication	Bragging	
fazes	Experiencer_obj	1	State	Emotions	Experiencer_obj
grasping	Grasp	3	Mental_activity	Awareness	Grasp
discussing	Discussion	9	Reciprocality	Chatting	Discussion
turns	Contingency	10	Contingency		
gestured	Gesture	22	Event	Objective_influence	Transitive_action
pursues	Cotheme	1	Event	Motion	Self_motion
rocket	Change_position_on_a_scale	2	Event	Change_position_on_a_scale	
bellows	Communication_noise	1	Event	Objective_influence	Transitive_action
nicknaming	Name_conferral	2	Event	Intentionally_act	Name_conferral
roll	Body_movement	3	Being_included	Part_piece	Part_whole
govern	Leadership	5	Leadership		
wander	Self_motion	20	Event	Motion	Self_motion
clot	Change_of_consistency	4	Event	Change_of_consistency	
trained	Education_teaching	87	Event	Objective_influence	Transitive_action
dotted	Distributed_position	7	Relation	Basis_for_attribute	Locative_relation
crunched	Grinding	5	Event	Objective_influence	Transitive_action
appears	Give_impression	56	Perception	Give_impression	
control	Control	9	Event	Objective_influence	Control
whelped	Giving_birth	2	Giving_birth		
sticks	Becoming_attached	3	Event	Transition_to_state	Becoming
dashing	Self_motion	7	Event	Motion	Self_motion
ruled	Dominate_situation	3	First_rank	Dominate_situation	
postpones	Change_event_time	1	Event	Objective_influence	Transitive_action
slapping	Impact	8	Impact		
spouts	Fluidic_motion	1	Event	Motion	Fluidic_motion
smashed	Cause_to_fragment	18	Event	Objective_influence	Transitive_action
concludes	Activity_finish	1	Event	Process_end	Activity_finish
discharged	Use_firearm	4	Event	Objective_influence	Transitive_action
deceiving	Manipulate_into_doing	1	Event	Objective_influence	Transitive_action
belonging	Possession	3	Possession		
hire	Hiring	9	Event	Objective_influence	Transitive_action
had	Ingestion	8	Event	Intentionally_act	Ingest_substance
ended	Becoming	1	Event	Transition_to_state	Becoming
understand	Grasp	64	Mental_activity	Awareness	Grasp
adding	Cause_to_be_included	11	Event	Objective_influence	Transitive_action
intended	Purpose	9	Experiencer_focus	Desiring	Purpose
grasp	Manipulation	2	Event	Intentionally_act	Manipulation
catching	Setting_fire	1	Event	Objective_influence	Transitive_action
recovered	Recovery	12	Attributes	Gradable_attributes	Medical_conditions
peek	Perception_active	5	Perception	Perception_active	
rooming	Temporary_stay	1	State	Being_located	Visiting
improve	Cause_to_make_progress	5	Event	Objective_influence	Transitive_action
dusted	Removing	2	Event	Objective_influence	Transitive_action
agrees	Be_in_agreement_on_assessment	4	Attributes	Gradable_attributes	Similarity
scrunched	Make_noise	1	Perception	Make_noise	
back	Taking_sides	2	Opinion	Taking_sides	
institutionalised	Institutionalization	7	Event	Objective_influence	Transitive_action
delighting	Experiencer_focus	3	Experiencer_focus		
feeding	Ingestion	9	Event	Intentionally_act	Ingest_substance
stocked	Carry_goods	6	Event	Eventive_affecting	Lose_possession
fasten	Closure	5	Event	Objective_influence	Transitive_action
plucked	Removing	34	Event	Objective_influence	Transitive_action
voyaging	Travel	2	Event	Motion	Self_motion
reflecting	Cogitation	3	Mental_activity	Cogitation	
attempt	Attempt	21	Event	Intentionally_act	Attempt
increased	Change_position_on_a_scale	54	Event	Change_position_on_a_scale	
test	Experimentation	2	Scrutiny	Experimentation	
freezes	Cause_change_of_phase	1	Event	Objective_influence	Transitive_action
utilised	Using	5	Event	Objective_influence	Transitive_action
battles	Hostile_encounter	1	Event	Intentionally_act	Hostile_encounter
pay	Commerce_pay	48	Event	Eventive_affecting	Lose_possession
tackling	Firefighting	5	Event	Intentionally_act	Hostile_encounter
stopped	Halt	53	Event	Process_stop	Activity_stop
pointed	Adducing	4	Statement	Adducing	
behaving	Conduct	7	Event	Intentionally_act	Conduct
sticks	Placing	3	Event	Objective_influence	Transitive_action
preserve	Preserving	8	Event	Objective_influence	Transitive_action
belittle	Judgment_communication	18	Statement	Judgment_communication	
operates	Using	1	Event	Objective_influence	Transitive_action
screeched	Motion_noise	6	Event	Motion	Motion_noise
dispatch	Sending	3	Bringing	Sending	
gleam	Light_movement	1	Event	Motion	Light_movement
quarrelled	Quarreling	8	Reciprocality	Chatting	Discussion
finds	Becoming_aware	1	Perception	Becoming_aware	
reigning	Leadership	2	Leadership		
sacrifice	Sacrificing_for	5	Possession	Sacrificing_for	
left	Path_shape	1	Relation	Basis_for_attribute	Locative_relation
heaped	Filling	6	Event	Objective_influence	Transitive_action
dishearten	Experiencer_obj	4	State	Emotions	Experiencer_obj
perceives	Categorization	6	Instance	Categorization	
hurting	Perception_body	3	Perception	Perception_experience	Perception_body
sit	Being_located	3	State	Being_located	
demolish	Beat_opponent	5	Win_prize	Beat_opponent	
inventing	Coming_up_with	2	Event	Eventive_affecting	Coming_up_with
proceed	Process_continue	5	Process_continue		
brings	Causation	1	Event	Eventive_affecting	Causation
bubble	Fluidic_motion	2	Event	Motion	Fluidic_motion
thundered	Communication_noise	16	Event	Objective_influence	Transitive_action
suffices	Sufficiency	3	Attributes	Gradable_attributes	Position_on_a_scale
de-louse	Emptying	1	Event	Objective_influence	Transitive_action
grunted	Communication_noise	26	Event	Objective_influence	Transitive_action
flitting	Self_motion	15	Event	Motion	Self_motion
buzzing	Motion_noise	10	Event	Motion	Motion_noise
shanghaied	Kidnapping	1	Event	Misdeed	Committing_crime
babbled	Communication_manner	15	Event	Objective_influence	Transitive_action
caravanning	Operate_vehicle	1	Event	Objective_influence	Transitive_action
developed	Medical_conditions	1	Attributes	Gradable_attributes	Medical_conditions
forgives	Forgiveness	3	State	Emotions	Forgiveness
detect	Perception_experience	30	Perception	Perception_experience	
turns	Turning_out	2	Event	Coming_to_believe	Turning_out
sparkling	Location_of_light	8	Attributes	Gradable_attributes	Measurable_attributes
evaporate	Change_of_phase	9	Change_of_phase		
revive	Cause_to_resume	1	Event	Objective_influence	Transitive_action
experiment	Experimentation	1	Scrutiny	Experimentation	
reach	Contacting	4	Event	Intentionally_act	Contacting
jabbered	Communication_manner	9	Event	Objective_influence	Transitive_action
gain	Getting	13	Event	Getting	
foxes	Animals	1	Entity	Biological_entity	Animals
conducts	Cotheme	2	Event	Motion	Self_motion
grunted	Make_noise	12	Perception	Make_noise	
stow	Placing	3	Event	Objective_influence	Transitive_action
yield	Surrendering_possession	3	Event	Eventive_affecting	Lose_possession
cram	Filling	2	Event	Objective_influence	Transitive_action
undermine	Subversion	8	Preventing_or_letting	Thwarting	Subversion
memorised	Memorization	3	Cogitation	Memorization	
reek	Give_impression	4	Perception	Give_impression	
believed	Awareness	44	Mental_activity	Awareness	
dragged	Ingest_substance	3	Event	Intentionally_act	Ingest_substance
swilled	Ingestion	2	Event	Intentionally_act	Ingest_substance
winds	Path_shape	1	Relation	Basis_for_attribute	Locative_relation
differing	Similarity	1	Attributes	Gradable_attributes	Similarity
conduct	Conduct	1	Event	Intentionally_act	Conduct
copped	Arrest	1	Event	Objective_influence	Transitive_action
bust	Arrest	1	Event	Objective_influence	Transitive_action
protesting	Protest	4	Taking_sides	Protest	
turning	Undergo_change	2	Event	Transition_to_state	Undergo_change
plant	Placing	15	Event	Objective_influence	Transitive_action
hastened	Self_motion	26	Event	Motion	Self_motion
dusting	Removing	4	Event	Objective_influence	Transitive_action
compromise	Sacrificing_for	1	Possession	Sacrificing_for	
beckon	Gesture	1	Event	Objective_influence	Transitive_action
snacked	Ingestion	1	Event	Intentionally_act	Ingest_substance
dicing	Cutting	1	Event	Objective_influence	Transitive_action
cured	Cure	13	Event	Objective_influence	Transitive_action
hitch	Attaching	2	Event	Objective_influence	Transitive_action
mashing	Grinding	1	Event	Objective_influence	Transitive_action
mug	Robbery	5	Event	Misdeed	Committing_crime
expiate	Atonement	3	Event	Intentionally_act	Atonement
braised	Apply_heat	1	Process	Activity	Apply_heat
meant	Evidence	2	Evidence		
boiled	Cause_harm	2	Event	Objective_influence	Transitive_action
experience	Feeling	11	State	Emotions	Feeling
rescued	Rescuing	10	Event	Objective_influence	Transitive_action
smashing	Cause_harm	1	Event	Objective_influence	Transitive_action
informing	Telling	2	Statement	Telling	
stinking	Give_impression	2	Perception	Give_impression	
stripping	Removing	3	Event	Objective_influence	Transitive_action
hunting	Hunting	11	Hunting		
imitates	Imitating	3	Attributes	Gradable_attributes	Similarity
counter	Communication_response	1	Event	Eventive_affecting	Response
ejecting	Removing	2	Event	Objective_influence	Transitive_action
conjectured	Statement	6	Event	Objective_influence	Transitive_action
point	Evidence	2	Evidence		
strip	Emptying	4	Event	Objective_influence	Transitive_action
peer	Perception_active	5	Perception	Perception_active	
batter	Cause_harm	12	Event	Objective_influence	Transitive_action
accomplished	Accomplishment	42	Event	Intentionally_act	Accomplishment
preside	Leadership	3	Leadership		
inhabited	Residence	20	Residence		
institutionalising	Institutionalization	1	Event	Objective_influence	Transitive_action
emerging	Coming_to_be	2	Event	Coming_to_be	
quieted	Silencing	5	Event	Objective_influence	Transitive_action
called	Simple_naming	5	Simple_name	Simple_naming	
brawled	Hostile_encounter	2	Event	Intentionally_act	Hostile_encounter
increasing	Cause_change_of_position_on_a_scale	8	Event	Objective_influence	Transitive_action
write	Statement	12	Event	Objective_influence	Transitive_action
flown	Ride_vehicle	3	Ride_vehicle		
nettled	Experiencer_obj	5	State	Emotions	Experiencer_obj
tells	Statement	1	Event	Objective_influence	Transitive_action
jumped	Change_position_on_a_scale	31	Event	Change_position_on_a_scale	
store	Storing	14	Event	Objective_influence	Transitive_action
disseminating	Dispersal	2	Event	Objective_influence	Transitive_action
commandeering	Taking	1	Event	Getting	Taking
fled	Evading	8	Event	Intentionally_act	Avoiding
discriminates	Differentiation	1	Mental_activity	Differentiation	
rode	Ride_vehicle	7	Ride_vehicle		
flinging	Cause_motion	5	Event	Objective_influence	Transitive_action
slant	Path_shape	1	Relation	Basis_for_attribute	Locative_relation
seeking	Seeking_to_achieve	29	Event	Intentionally_act	Attempt
ruled	Legal_rulings	51	Event	Intentionally_act	Legal_rulings
prophesies	Predicting	1	Statement	Predicting	
flouting	Compliance	3	Satisfying	Compliance	
repaired	Self_motion	4	Event	Motion	Self_motion
screened	Eclipse	8	Perception	Perception_experience	Eclipse
perpetrated	Committing_crime	25	Event	Misdeed	Committing_crime
baptise	Rite	7	Event	Intentionally_act	Rite
charged	Judgment_communication	9	Statement	Judgment_communication	
travels	Motion	2	Event	Motion	
accomplishing	Accomplishment	1	Event	Intentionally_act	Accomplishment
get	Board_vehicle	3	Ride_vehicle	Board_vehicle	
rent	Renting	8	Event	Getting	Commerce_buy
evokes	Evoking	9	Memory	Evoking	
filled	Distributed_position	12	Relation	Basis_for_attribute	Locative_relation
insisted	Statement	39	Event	Objective_influence	Transitive_action
hammering	Cause_harm	1	Event	Objective_influence	Transitive_action
him	Hit_target	1	Event	Objective_influence	Transitive_action
acknowledged	Communication_response	6	Event	Eventive_affecting	Response
healed	Recovery	7	Attributes	Gradable_attributes	Medical_conditions
whining	Communication_noise	8	Event	Objective_influence	Transitive_action
would	Likelihood	2	Attributes	Gradable_attributes	Likelihood
helping	Assistance	35	Event	Intentionally_act	Assistance
assault	Offenses	2	Event	Misdeed	Committing_crime
bray	Make_noise	1	Perception	Make_noise	
tells	Evidence	1	Evidence		
raised	Causation	2	Event	Eventive_affecting	Causation
fathers	Giving_birth	1	Giving_birth		
roused	Cause_to_wake	15	Event	Objective_influence	Transitive_action
increasing	Change_position_on_a_scale	13	Event	Change_position_on_a_scale	
dipped	Change_position_on_a_scale	4	Event	Change_position_on_a_scale	
lives	Manner_of_life	1	Custom	Manner_of_life	
strain	Experience_bodily_harm	1	Event	Experience_bodily_harm	
fired	Use_firearm	28	Event	Objective_influence	Transitive_action
shown	Cotheme	9	Event	Motion	Self_motion
burrows	Self_motion	1	Event	Motion	Self_motion
squirting	Fluidic_motion	1	Event	Motion	Fluidic_motion
glazed	Filling	3	Event	Objective_influence	Transitive_action
precedes	Relative_time	1	Relation	Relative_time	
dribbling	Cause_fluidic_motion	2	Event	Objective_influence	Transitive_action
drove	Subjective_influence	2	Event	Intentionally_act	Subjective_influence
mentioning	Mention	2	Mention		
burnt	Cause_harm	4	Event	Objective_influence	Transitive_action
avenging	Revenge	2	Event	Eventive_affecting	Response
flies	Ride_vehicle	3	Ride_vehicle		
stinks	Chemical-sense_description	1	Attributes	Gradable_attributes	Chemical-sense_description
hopes	Desiring	4	Experiencer_focus	Desiring	
raze	Destroying	2	Event	Objective_influence	Transitive_action
